FECHA,ESCENARIO,Unnamed: 2,SALA GAYARRE,Unnamed: 4,S.E.P.E,Unnamed: 6,SALA BALLET,Unnamed: 8,SALA DE ORQUESTA                                       SALA DE CORO,Unnamed: 10,OTRAS SALAS,Unnamed: 12
SEMANA Nº14   PROVISIONAL,,,,,,,,,,,,
,16.00-17.00h,Montaje Orquesta,,,16.00-19.00h,E.Piano                                     ROMEO Y JULIETA,17.30h                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          RESERVADA                                                                                         NOVIA VENDIDA,,,,,
,16.00-18.30h,Preparación Función + Limpieza,,,,,,,,,,
,18.30-19.00h,PAUSA TECNICA,,,,,,,,,,
,19.30h,LA NOVIA VENDIDA    05/10       REP.A,,,,,,,,,,
Abr. 2026,,,,,,,,,,,,
,a 00.00h,Cambio a EVENTO,,,,,,,,,,
Martes,00.00-07.00h,CAMBIO A EVENTO,,,,,,,,,,
,08.00-08.30h,Preparación Actividad,,,11.00-14.00h,E.Piano                                     ROMEO Y JULIETA,09.00-15.00h                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              RESERVADA                                                                                         AUDICIONES OSM,,SALA DE ORQUESTA,,,
21,DISPONIBLE EVENTO: OESIA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ESCENARIO COMPLETO,,,,,,,,09.00-18.00h,AUDICIONES OSM,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,16.00-19.00h,E.Piano                                     ROMEO Y JULIETA,15.00h                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          RESERVADA                                                                                         ROMEO Y JULIETA,,SALA DE CORO,,,
,,,,,,,,,12.30-14.30h,E. Musical CORO,,
Abr. 2026,,,,,,,,,16.00-20.00h,E. Musical CORO,,
,a 00.00h,Cambio a EVENTO,,,,,,,,,,
Miércoles,00.00-07.00h,CAMBIO A EVENTO,,,,,,,,,,
,08.00-08.30h,Preparación Actividad,,,11.00-14.00h,E.Piano                                     ROMEO Y JULIETA,RESERVADA                                                                                                           ROMEO Y JULIETA,,SALA DE ORQUESTA,,,
22,DISPONIBLE EVENTO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ESCENARIO COMPLETO,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,16.00-19.00h,E.Piano                                     ROMEO Y JULIETA,,,SALA DE CORO,,,
,,,,,,,,,11.00-14.00h,E. Musical CORO,,
Abr. 2026,,,,,,,,,16.00-19.00h,E. Musical CORO,,
,a 00.00h,Cambio a EVENTO,,,,,,,,,,
Jueves,,,,,,,,,,,,
,08.00-08.30h,Preparación Actividad,19.00-21.00h,CURSO:,11.00-14.00h,E.Piano                                     ROMEO Y JULIETA,09.00-17.30h                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              RESERVADA                                                                                         ROMEO Y JULIETA,,SALA DE ORQUESTA,,,
23,08.30-10.00h,Cambio a NOVIA VENDIDA,,LOS SECRETOS DE LA OPERA II,,,,,11.00-14.00h,L.O. CONCIERTO FALLA (1),,
,10.00-10.25h,PAUSA TECNICA,,,,,,,,,,
,10.00-10.30h,VISITA GENERAL,,,,,,,,,,
,10.30-14.30h,Cambio a NOVIA VENDIDA,,,,,,,SALA DE CORO,,,
,14.30-15.00h,PAUSA TECNICA,,,,,,,18.30-19.30h, Vocalización CORO,,
,15.00-16.00h,Preparación Función,,,,,,,,,,
,16.00-17.00h,Montaje Orquesta,,,16.00-19.00h,E.Piano                                     ROMEO Y JULIETA,17.30-23.30h                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          RESERVADA                                                                                         NOVIA VENDIDA,,,,,
,16.00-18.30h,Preparación Función + Limpieza,,,,,,,,,,
,18.30-19.00h,PAUSA TECNICA,,,,,,,,,,
,19.30h,LA NOVIA VENDIDA    06/10       REP.B,,,,,,,,,,
Abr. 2026,,,,,,,,,,,,
,a 23.30h,Recogida y finalización actividad,,,,,,,,,,
Viernes,,,,,,,,,,,,
,08.00-08.30h,Preparación Actividad,,,11.00-14.00h,E.Piano                                     ROMEO Y JULIETA,09.00-17.30h                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              RESERVADA                                                                                         ROMEO Y JULIETA,,SALA DE ORQUESTA,,,
24,08.30-10.00h,Dossier Técnico NOVIA VENDIDA,,,,,,,11.00-14.00h,L.O. CONCIERTO FALLA (2),,
,08.30-14.30h,Montaje -16  ROMEO Y JULIETA,,,,,,,,,,
,10.00-10.25h,PAUSA TECNICA,,,,,,,,,,
,10.00-10.30h,VISITA GENERAL,,,,,,,,,,
,10.30-14.30h,Dossier Técnico NOVIA VENDIDA,,,,,,,SALA DE CORO,,,
,14.30-15.00h,PAUSA TECNICA,,,,,,,18.30-19.30h, Vocalización CORO,,
,15.00-16.00h,Preparación Función,,,,,,,,,,
,16.00-17.00h,Montaje Orquesta,,,16.00-19.00h,E.Piano                                     ROMEO Y JULIETA,17.30-23.30h                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          RESERVADA                                                                                         NOVIA VENDIDA,,,,,
,16.00-18.30h,Preparación Función + Limpieza,,,,,,,,,,
,18.30-19.00h,PAUSA TECNICA,,,,,,,,,,
,19.30h,LA NOVIA VENDIDA    07/10       REP.A,,,,,,,,,,
Abr. 2026,,,,,,,,,,,,
,a 23.30h,Cambio a Conchita,,,,,,,,,,
Sábado,,,,,,,,,,,,
,08.00-08.30h,Preparación Actividad,,,,,,,SALA DE ORQUESTA,,,
25,08.30-10.00h,Montaje Conchita,,,,,,,11.00-14.00h,L.O. CONCIERTO FALLA (3),,
,10.00-10.25h,PAUSA TECNICA,,,,,,,,,,
,10.30-13.00h,Montaje Conchita,,,,,,,,,,
,XX.XX-XX.XXh,Llegada de musicos,,,,,,,SALA DE CORO,,,
,14.30-15.00h,PAUSA TECNICA,,,,,,,,,,
,15.00-16.00h,Preparación Ensayo + Limpieza,,,,,,,,,,
,XX.XX-XX.XXh,Afinacion Clave + Organo + Limpieza,,,,,,,,,,
,XX.XX-XX.XXh,Ensayo general concierto,,,,,,,,,,
,a 18.30h,Preparación Función + Limpieza,,,,,,,,,,
,18.30-19.00h,PAUSA TECNICA,,,,,,,,,,
,19.00h,ÓPERA EN CONCIERTO: IL GIUSTINO 1/1    ,,,,,,,,,,
Abr. 2026,,,,,,,,,,,,
,a 00.00h,Desmontaje concierto,,,,,,,,,,
Domingo,00.00-07.00h,Cambio a Concha Acústica,,,,,,,,,,
,08.00-08.30h,Preparación Actividad,,,11.00-14.00h,E.Piano                                     ROMEO Y JULIETA,RESERVADA                                                                                                           ROMEO Y JULIETA,,SALA DE ORQUESTA,,,
26,08.30-10.00h,Cambio a Concha Acústica,BLOQUEADA,,,,,,,,,
,10.00-10.25h,PAUSA TECNICA,,,,,,,,,,
,10.00-10.30h,VISITA GENERAL,,,,,,,,,,
,10.30-14.30h,Cambio a Concha Acústica,,,,,,,SALA DE CORO,,,
,14.30-15.00h,PAUSA TECNICA,,,,,,,,,,
,15.00-16.00h,Preparación Función,,,,,,,,,,
,15.00-16.00h,Montaje Orquesta,,,,,,,,,,
,XX.XX-XX.XXh,Prueba Acustica. ,,,16.00-19.00h,E.Piano                                     ROMEO Y JULIETA,,,,,,
,a 17.30h,Limpieza,,,,,,,,,,
,18.00h,CONCIERTO: J.PERIANES Y G.GIMENO,,,,,,,,,,
Abr. 2026,,,,,,,,,,,,
,a 00.00h,Cambio a EVENTO,,,,,,,,,,
FECHA,ESCENARIO,,SALA GAYARRE,,S.E.P.E,,SALA BALLET,,SALA DE ORQUESTA                                       SALA DE CORO,,OTRAS SALAS,
Lunes,00.00-07.00h,CAMBIO A EVENTO,,,,,,,,,,
,08.00-08.30h,Preparación Actividad,,,11.00-14.00h,E.Piano                                     ROMEO Y JULIETA,RESERVADA                                                                                                           ROMEO Y JULIETA,,SALA DE ORQUESTA,,,
27,"DISPONIBLE EVENTO
ESCENARIO COMPLETO",,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,16.00-19.00h,E.Piano                                     ROMEO Y JULIETA,,,SALA DE CORO,,,
,,,,,,,,,,,,
Abr. 2026,,,,,,,,,,,,
,a 23.30h,Cambio a NOVIA VENDIDA,,,,,,,,,,
Martes,,,,,,,,,,,,
,08.00-08.30h,Preparación Actividad,,,11.00-14.00h,E.Piano                                     ROMEO Y JULIETA,09.00-17.30h                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              RESERVADA                                                                                         ROMEO Y JULIETA,,SALA DE ORQUESTA,,,
28,08.30-10.00h,Cambio a NOVIA VENDIDA,,,,,,,,,,
,10.00-10.25h,PAUSA TECNICA,,,,,,,,,,
,10.00-10.30h,VISITA GENERAL,,,,,,,,,,
,10.30-14.30h,Cambio a NOVIA VENDIDA,,,,,,,SALA DE CORO,,,
,14.30-15.00h,PAUSA TECNICA,,,,,,,18.30-19.30h, Vocalización CORO,,
,15.00-16.00h,Preparación Función,,,,,,,,,,
,16.00-17.00h,Montaje Orquesta,,,16.00-19.00h,E.Piano                                     ROMEO Y JULIETA,17.30-23.30h                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          RESERVADA                                                                                         NOVIA VENDIDA,,,,,
,16.00-18.30h,Preparación Función + Limpieza,,,,,,,,,,
,18.30-19.00h,PAUSA TECNICA,,,,,,,,,,
,19.30h,LA NOVIA VENDIDA    08/10       REP.A,,,,,,,,,,
Abr. 2026,,,,,,,,,,,,
,a 00.00h,Cambio a EVENTO,,,,,,,,,,
Miércoles,00.00-07.00h,Cambio a EVENTO,,,,,,,,,,
,08.00-08.30h,Preparación Actividad,,,11.00-14.00h,E.Piano                                     ROMEO Y JULIETA,09.00-17.30h                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              RESERVADA                                                                                         ROMEO Y JULIETA,,SALA DE ORQUESTA,,,
29,08.30-10.00h,Dossier Técnico NOVIA VENDIDA,,,,,,,11.00-14.00h,L.O.  REAL BALLET de SUECIA (1),,
,08.30-14.30h,Montaje -16  ROMEO Y JULIETA,,,,,,,,,,
,10.00-10.25h,PAUSA TECNICA,,,,,,,,,,
,10.00-10.30h,VISITA GENERAL,,,,,,,SALA DE CORO,,,
,10.30-14.30h,Dossier Técnico NOVIA VENDIDA,,,,,,,18.30-19.30h, Vocalización CORO,,
,14.30-15.00h,PAUSA TECNICA,,,,,,,,,,
,15.00-16.00h,Preparación Función,,,,,,,,,,
,16.00-17.00h,Montaje Orquesta,,,16.00-19.00h,E.Piano                                     ROMEO Y JULIETA,17.30-23.30h                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          RESERVADA                                                                                         NOVIA VENDIDA,,,,,
,16.00-18.30h,Preparación Función + Limpieza,,,,,,,,,,
,18.30-19.00h,PAUSA TECNICA,,,,,,,,,,
,19.30h,LA NOVIA VENDIDA    09/10       REP.B,,,,,,,,,,
Abr. 2026,,,,,,,,,,,,
,a 00.00h,Cambio a EVENTO,,,,,,,,,,
Jueves,00.00-07.00h,Cambio a EVENTO,,,,,,,,,,
,08.00-08.30h,Preparación Actividad,19.00-21.00h,CURSO:,11.00-14.00h,E.Piano                                     ROMEO Y JULIETA,09.00-17.30h                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              RESERVADA                                                                                         ROMEO Y JULIETA,,SALA DE ORQUESTA,,,
30,08.30-10.00h,Dossier Técnico NOVIA VENDIDA,,LOS SECRETOS DE LA OPERA II,,,,,11.00-14.00h,L.O.  REAL BALLET de SUECIA (2),,
,08.30-14.30h,Montaje -16  ROMEO Y JULIETA,,,,,,,,,,
,10.00-10.25h,PAUSA TECNICA,,,,,,,,,,
,10.00-10.30h,VISITA GENERAL,,,,,,,SALA DE CORO,,,
,10.30-14.30h,Dossier Técnico NOVIA VENDIDA,,,,,,,18.30-19.30h, Vocalización CORO,,
,14.30-15.00h,PAUSA TECNICA,,,,,,,,,,
,15.00-16.00h,Preparación Función,,,,,,,,,,
,16.00-17.00h,Montaje Orquesta,,,16.00-19.00h,E.Piano                                     ROMEO Y JULIETA,17.30-23.30h                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          RESERVADA                                                                                         NOVIA VENDIDA,,,,,
,16.00-18.30h,Preparación Función + Limpieza,,,,,,,,,,
,18.30-19.00h,PAUSA TECNICA,,,,,,,,,,
,19.30h,LA NOVIA VENDIDA    10/10       REP.A,,,,,,,,,,
Abr. 2026,,,,,,,,,,,,
,a 00.00h,Desmontaje y Carga NOVIA VENDIDA,,,,,,,,,,
Viernes,00.00-07.00h,Desmontaje y Carga NOVIA VENDIDA,,,,,,,,,,
,08.00-08.30h,Preparación Actividad,,,11.00-14.00h,E.Piano                                     ROMEO Y JULIETA,RESERVADA                                                                                                           ROMEO Y JULIETA,,SALA DE ORQUESTA,,,
1,08.30-10.00h,Desmontaje NOVIA VENDIDA,,,,,,,,,,
,10.00-10.25h,PAUSA TECNICA,,,,,,,,,,
,10.00-10.30h,VISITA GENERAL,,,,,,,,,,
,10.30-14.30h,Desmontaje NOVIA VENDIDA,,,,,,,SALA DE CORO,,,
,14.30-15.00h,PAUSA TECNICA,,,,,,,,,,
,15.00-16.00h,Desmontaje NOVIA VENDIDA,,,,,,,,,,
,16.00-18.30h,Desmontaje NOVIA VENDIDA,,,16.00-19.00h,E.Piano                                     ROMEO Y JULIETA,,,,,,
,18.30-19.00h,PAUSA TECNICA,,,,,,,,,,
,19.00-22.00h,Desmontaje NOVIA VENDIDA,,,,,,,,,,
May. 2026,22.00-22.30h,PAUSA TECNICA,,,,,,,,,,
,22.30-00.00h,Desmontaje NOVIA VENDIDA,,,,,,,,,,
Sábado,00.00-07.00h,Desmontaje y Carga NOVIA VENDIDA,,,,,,,,,,
,08.00-08.30h,Preparación Actividad,,,,,POSIBLE RESERVA DE EVENTOS PARA MASTERCLASS DE BALLET - HORARIO POR DETERMINAR,,SALA DE ORQUESTA,,,
2,"DISPONIBLE EVENTO
FOSOS Y CORBATA",,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,SALA DE CORO,,,
,,,,,,,,,,,,
May. 2026,,,,,,,,,,,,
,a 23.30h,Cambio a REAL BALLET de SUECIA,,,,,,,,,,
Domingo,,,,,,,,,,,,
,08.00-08.30h,Preparación Actividad,,,11.00-14.00h,E.Piano                                     ROMEO Y JULIETA,RESERVADA                                                                                                           ROMEO Y JULIETA,,SALA DE ORQUESTA,,,
3,08.30-10.00h,Pre-Montaje  REAL BALLET de SUECIA,,,,,,,,,,
,10.00-10.25h,PAUSA TECNICA,,,,,,,,,,
,10.00-10.30h,VISITA GENERAL,,,,,,,,,,
,10.30-14.30h,Pre-Montaje  REAL BALLET de SUECIA,,,,,,,SALA DE CORO,,,
,14.30-15.00h,PAUSA TECNICA,,,,,,,,,,
,15.00-16.00h,Pre-Montaje  REAL BALLET de SUECIA,,,,,,,,,,
,16.00-18.30h,Pre-Montaje  REAL BALLET de SUECIA,,,16.00-19.00h,E.Piano                                     ROMEO Y JULIETA,,,,,,
,18.30-19.00h,PAUSA TECNICA,,,,,,,,,,
,19.00-22.00h,Pre-Montaje  REAL BALLET de SUECIA,,,,,,,,,,
May. 2026,22.00-22.30h,PAUSA TECNICA,,,,,,,,,,
,22.30-00.00h,Pre-Montaje REAL BALLET de SUECIA,,,,,,,,,,
